,address,category,id,lat,lng,location,name,originalId,subCategory,details,reviews,checkinsCount,usersCount,likes,checkins,talking_about_count,fan_count,Solo,Famille,Couple,Entre amis,Entre collègues
87,15 rue de la Butte aux Cailles,attraction,84132,48.827721000000004,2.349955,Paris,Chez Michel,4b3f6d38f964a520b5a625e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84132,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84132,154,62,0,,,,4.0,1.0,3.0,5.0,5.0
88,"25, rue Corentin Cariou",attraction,84139,48.897014,2.384871,Paris,Les pierres qui roulent,4b408925f964a520cfb825e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84139,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84139,2346,950,5,,,,4.0,1.0,3.0,5.0,5.0
89,21 quai de Montebello,attraction,84146,48.852289685788,2.348163003051,Paris,Cafe Panis,4b42e8acf964a520dbda25e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84146,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84146,534,262,2,,,,4.0,1.0,3.0,5.0,5.0
90,32 Avenue des Champs-Élysees,attraction,84152,48.869780458602,2.3081312752909,Paris,Unisex,4b44e42df964a5206dff25e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84152,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84152,977,494,3,,,,4.0,1.0,3.0,5.0,5.0
91,46 rue du Faubourg Saint-Denis,attraction,84166,48.871559999999995,2.353579,Paris,Le Mauri'7,4b463eadf964a5204c1b26e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84166,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84166,45,45,0,,,,4.0,1.0,3.0,5.0,5.0
92,7 Rue Sainte-Croix de la Bretonnerie,attraction,84194,48.857956,2.356663,Paris,La Panfoulia,4b491047f964a520466426e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84194,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84194,185,93,0,,,,4.0,1.0,3.0,5.0,5.0
93,27 Rue de Cotte,attraction,84202,48.850128999999995,2.378135,Paris,Le Troll Café,4b49fffff964a5208e7726e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84202,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84202,14,5,1,,,,4.0,1.0,3.0,5.0,5.0
94,74 Rue des Martyrs,attraction,84206,48.882158723123,2.3395299911499,Paris,La Fourmi,4b4a4e60f964a520358326e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84206,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84206,772,420,12,,,,4.0,1.0,3.0,5.0,5.0
95,59 boulevard de Montparnasse,attraction,84233,48.843920219757,2.3231713043,Paris,La Marine,4b4c80b9f964a520a3b426e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84233,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84233,1357,166,1,,,,4.0,1.0,3.0,5.0,5.0
96,88 rue Lepic,attraction,84237,48.8873343,2.336192,Paris,Autour du Moulin,4b4cfe16f964a520f2c626e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84237,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84237,2742,1062,7,,,,4.0,1.0,3.0,5.0,5.0
97,4 Boulevard Malesherbes,attraction,84254,48.870544205445,2.3234367370605002,Paris,Le Forvm,4b4f3c82f964a52055fe26e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84254,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84254,925,204,2,,,,4.0,1.0,3.0,5.0,5.0
98,Pl. Octave Chanute,attraction,84270,48.866521,2.406241,Paris,Le Country Bar,4b5070bdf964a520582327e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84270,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84270,725,115,2,,,,4.0,1.0,3.0,5.0,5.0
99,13 rue de la Butte aux Cailles,attraction,84278,48.827721725,2.3501790000000002,Paris,La Taverne de la Butte,4b50dac2f964a5206f3527e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84278,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84278,471,202,8,,,,4.0,1.0,3.0,5.0,5.0
100,61 rue Réaumur,attraction,84287,48.866758346556,2.350961,Paris,Café Lazar,4b51be5df964a520265427e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84287,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84287,1123,744,26,,,,4.0,1.0,3.0,5.0,5.0
101,307 Rue du Faubourg Saint-Antoine,attraction,84296,48.848909895525,2.3927144414822004,Paris,Extra Old Café,4b52402ff964a520c47227e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84296,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84296,886,557,7,,,,4.0,1.0,3.0,5.0,5.0
102,168 Boulevard Diderot,attraction,84297,48.847854250314995,2.3927664756775,Paris,La Mère Pouchet,4b5241cbf964a5201f7327e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84297,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84297,897,409,15,,,,4.0,1.0,3.0,5.0,5.0
103,1 Rue Ramey,attraction,84331,48.886953149323,2.3476779003661,Paris,Au Clair de Lune,4b55fe1df964a520d5fa27e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84331,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84331,1339,1026,28,,,,4.0,1.0,3.0,5.0,5.0
104,149 boulevard Voltaire,attraction,84338,48.85546812563,2.3842692375183,Paris,Café Léopard,4b56c775f964a520051b28e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84338,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84338,1666,1302,20,,,,4.0,1.0,3.0,5.0,5.0
105,103 rue Julien Lacroix,attraction,84368,48.87305084878199,2.3819764147866,Paris,Culture Rapide,4b59a24df964a5200c9028e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84368,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84368,1351,1034,11,,,,4.0,1.0,3.0,5.0,5.0
106,11 Rue de la Butte aux Cailles,attraction,84397,48.827778,2.350402,Paris,Le Merle Moqueur,4b5b95c0f964a520f00829e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84397,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84397,1175,805,9,,,,4.0,1.0,3.0,5.0,5.0
107,108 boulevard de Belleville,attraction,84427,48.870417178802995,2.3780250549316,Paris,La Cantine de Belleville,4b5e357af964a520d48329e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84427,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84427,634,468,6,,,,4.0,1.0,3.0,5.0,5.0
108,3 avenue des Gobelins,attraction,84429,48.838371,2.350669,Paris,Verse Toujours,4b5ea484f964a520b89429e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84429,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84429,3567,2472,27,,,,4.0,1.0,3.0,5.0,5.0
109,100 Rue Legendre,attraction,84501,48.887520875755996,2.3203034970657,Paris,La Legende,4b633791f964a5204a6b2ae3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84501,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84501,12618,7511,115,,,,4.0,1.0,3.0,5.0,5.0
110,75 avenue de Saint-Ouen,attraction,84503,48.892475,2.3273770000000003,Paris,Le Bar belge,4b633feaf964a5207d6d2ae3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84503,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84503,6581,4038,53,,,,4.0,1.0,3.0,5.0,5.0
111,105 Rue Oberkampf,attraction,84526,48.865866942374,2.3775234818458997,Paris,La Place Verte,4b64b68ef964a5206cca2ae3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84526,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84526,2603,2120,38,,,,4.0,1.0,3.0,5.0,5.0
112,103 Rue de Belleville,attraction,84536,48.874492,2.3863129321991,Paris,Le Bariolé,4b65be3af964a520fffc2ae3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84536,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84536,25225,5522,70,,,,4.0,1.0,3.0,5.0,5.0
113,4bis Rue Neuve Popincourt,attraction,84616,48.864420803041,2.3740906711911003,Paris,Udo Bar,4b6c6d58f964a52041392ce3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84616,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84616,7939,4831,97,,,,4.0,1.0,3.0,5.0,5.0
114,12 Rue Victor Letalle,attraction,84620,48.867278128659,2.3852728798538996,Paris,La Féline,4b6cabadf964a520f04a2ce3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84620,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84620,1039,845,4,,,,4.0,1.0,3.0,5.0,5.0
115,194-198 Rue du Faubourg Saint-Antoine,attraction,84644,48.850120603882,2.3843783126505,Paris,Le Bidule,4b6ec0d1f964a5200dc92ce3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84644,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84644,598,204,0,,,,4.0,1.0,3.0,5.0,5.0
116,158 rue Oberkampf,attraction,84690,48.866934,2.3822400000000004,Paris,Café de Paris,4b71c55bf964a520805b2de3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84690,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84690,3083,1187,13,,,,4.0,1.0,3.0,5.0,5.0
117,99 rue Jean-Pierre Timbaud,attraction,84691,48.868643471429,2.380091,Paris,L'Assassin,4b71c629f964a520b05b2de3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84691,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84691,33,24,2,,,,4.0,1.0,3.0,5.0,5.0
118,72 bis rue Jean-Pierre Timbaud,attraction,84693,48.867222709476,2.3755761913615,Paris,L'Orange Mécanique,4b71e64ff964a520f3622de3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84693,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84693,211,169,0,,,,4.0,1.0,3.0,5.0,5.0
119,"46, Boulevard Voltaire",attraction,84694,48.863524578175,2.3706994602974,Paris,Apérock Café,4b71f162f964a520a0652de3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84694,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84694,847,633,5,,,,4.0,1.0,3.0,5.0,5.0
120,90 boulevard de l'Hôpital,attraction,84728,48.836648,2.359216,Paris,La Ménagerie,4b7479e9f964a520d6de2de3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84728,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84728,6109,3805,88,,,,4.0,1.0,3.0,5.0,5.0
121,67 quai de Seine,attraction,84733,48.887955781608,2.3772163150289,Paris,Café Le Bastringue,4b757183f964a520d10c2ee3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84733,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84733,262,172,2,,,,4.0,1.0,3.0,5.0,5.0
122,"54, avenue de Saint-Mandé",attraction,84747,48.84487876,2.4025297164917,Paris,Café Cosy,4b76754af964a5202c4d2ee3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84747,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84747,177,114,4,,,,4.0,1.0,3.0,5.0,5.0
123,200 Quai de Valmy,attraction,84761,48.881255625249004,2.3688840866089,Paris,Point Éphémère,4b7728aef964a5206c832ee3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84761,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84761,8909,5674,137,,,,4.0,1.0,3.0,5.0,5.0
124,68 Quai de la Loire,attraction,84846,48.886625857531996,2.3769920049268998,Paris,BarOurcq,4b7d76ecf964a5202cc02fe3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84846,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84846,154,77,0,,,,4.0,1.0,3.0,5.0,5.0
125,65 Rue Jean-Baptiste Pigalle,attraction,84871,48.881185070041,2.3361611366272004,Paris,Le Sans Souci,4b7f1c49f964a520381730e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84871,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84871,1524,1052,9,,,,4.0,1.0,3.0,5.0,5.0
126,6 place du Colonel Fabien,attraction,84925,48.877963,2.3707540000000003,Paris,Café des Dames,4b8387e0f964a520ea0831e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84925,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84925,922,250,8,,,,4.0,1.0,3.0,5.0,5.0
127,"21 Rue Copreaux, 75015 Paris, Ile-de-France",attraction,84966,48.841696352824,2.3069990796149,Paris,Le drapeau de la fidelité,4b882004f964a52086e131e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84966,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84966,192,88,1,,,,4.0,1.0,3.0,5.0,5.0
128,13 rue Moret,attraction,84975,48.867061007492,2.3795113835542003,Paris,La Cantada II,4b89033ef964a5201c1832e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84975,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84975,182,125,2,,,,4.0,1.0,3.0,5.0,5.0
129,25 rue de Lappe,attraction,85037,48.853699053993,2.3727658273371004,Paris,Hideout,4b8ecb20f964a520773733e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85037,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85037,93,75,0,,,,4.0,1.0,3.0,5.0,5.0
130,56 rue des cinq diamants,attraction,85050,48.827838039306,2.3494112491607995,Paris,Le Diamant,4b900529f964a520957033e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85050,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85050,128,23,0,,,,4.0,1.0,3.0,5.0,5.0
131,"7, rue des Moines",attraction,85118,48.887812,2.318389,Paris,Le Manoir,4b9691f9f964a52089d534e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85118,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85118,13,10,0,,,,4.0,1.0,3.0,5.0,5.0
132,11 rue Lapeyrère,attraction,85155,48.892203487005,2.3430024047907,Paris,L'Alibi,4b994143f964a520ed6d35e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85155,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85155,579,235,5,,,,4.0,1.0,3.0,5.0,5.0
133,"76, avenue de la Grande Armée",attraction,85239,48.877195,2.284592,Paris,La Terrasse Bar,4b9fc8bef964a520613e37e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85239,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85239,1189,775,7,,,,4.0,1.0,3.0,5.0,5.0
134,129 avenue du Général Leclerc,attraction,85244,48.823174,2.325856,Paris,Paris Orléans,4ba00389f964a520515237e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85244,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85244,1769,858,7,,,,4.0,1.0,3.0,5.0,5.0
135,51 rue Lacépède,attraction,85245,48.844419,2.349798,Paris,The Wall,4ba00f5cf964a5208f5637e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85245,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85245,1099,520,13,,,,4.0,1.0,3.0,5.0,5.0
136,337 rue de Belleville,attraction,85274,48.876843732614,2.4052646735664998,Paris,Le Rigoletto,4ba29291f964a520830538e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85274,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85274,524,422,10,,,,4.0,1.0,3.0,5.0,5.0
137,3 rue Biot,attraction,85291,48.883808050965996,2.3267342310434,Paris,Le Cyrano,4ba3e69df964a520ae6b38e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85291,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85291,4109,2768,170,,,,4.0,1.0,3.0,5.0,5.0
138,13 Rue Jean-Baptiste Dumay,attraction,85325,48.874747370438996,2.3878587037325,Paris,La Cagnotte,4ba73ff9f964a520dd8739e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85325,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85325,1878,656,20,,,,4.0,1.0,3.0,5.0,5.0
139,74 boulevard Diderot,attraction,85368,48.846855692986004,2.3818797685788997,Paris,Le Bistrologue,4bab3a33f964a5206b9a3ae3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85368,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85368,3263,1936,23,,,,4.0,1.0,3.0,5.0,5.0
140,19 rue Pascal,attraction,85397,48.837775,2.349371,Paris,La Tactique,4bacc638f964a520340b3be3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85397,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85397,7177,1442,10,,,,4.0,1.0,3.0,5.0,5.0
141,170 rue d'alésia,attraction,85441,48.83177088165999,2.3141660229217997,Paris,Café Chineur,4bb19f36f964a520659c3ce3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85441,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85441,1012,332,8,,,,4.0,1.0,3.0,5.0,5.0
142,15 rue de la butte aux cailles,attraction,85456,48.827628999999995,2.350062,Paris,Le Diapason,4bb28a222397b7131d2c37b3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85456,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85456,3511,1068,26,,,,4.0,1.0,3.0,5.0,5.0
143,39 Boulevard du Port Royal,attraction,85480,48.837668019775,2.3454759999999997,Paris,Val Café,4bb4f501310276b0ea97cf90,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85480,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85480,1121,531,6,,,,4.0,1.0,3.0,5.0,5.0
144,56 rue de Bagnolet,attraction,85555,48.857590596183,2.3992092956223,Paris,L'Abribus Café,4bbb78099858d13af76133a2,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85555,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85555,1256,450,11,,,,4.0,1.0,3.0,5.0,5.0
145,108 rue Ménilmontant,attraction,85556,48.869602,2.393357,Paris,Chez Luna,4bbb782ae6e7b7132819f879,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85556,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85556,5432,2459,27,,,,4.0,1.0,3.0,5.0,5.0
146,63 Rue Jean-Pierre Timbaud,attraction,85615,48.867174,2.375521,Paris,Le Petit Garage,4bbf956bb492d13a50e8a260,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85615,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85615,1110,492,1,,,,4.0,1.0,3.0,5.0,5.0
147,15 Rue de Bagnolet,attraction,85619,48.856731798389,2.3956744094875,Paris,Piston Pélican,4bbfa606461576b033ed7832,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85619,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85619,707,532,10,,,,4.0,1.0,3.0,5.0,5.0
148,32 rue Sainte-Marthe,attraction,85633,48.874096,2.372629,Paris,La Sardine,4bc09933461576b045597a32,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85633,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85633,2073,1099,20,,,,4.0,1.0,3.0,5.0,5.0
149,9 place du Général Beuret,attraction,85652,48.841743251457004,2.3032128810883,Paris,Le Général Beuret,4bc1e02974a9a593c753d2f6,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85652,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85652,5165,2936,22,,,,4.0,1.0,3.0,5.0,5.0
150,334 Rue des Pyrénées,attraction,85670,48.873328,2.390047,Paris,Les Rigoles,4bc37f7d920eb713288b1d2c,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85670,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85670,257,103,2,,,,4.0,1.0,3.0,5.0,5.0
151,Rue Philippe Auguste,attraction,85704,48.849386875723,2.395360893508,Paris,Royal Nation,4bc6380a04e8b713aba5352d,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85704,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85704,4367,1896,20,,,,4.0,1.0,3.0,5.0,5.0
152,43 Rue de Lappe,attraction,85825,48.853260654128,2.3736342349034,Paris,Some Girls Bar,4bccdc0868f976b0086b6383,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85825,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85825,716,418,2,,,,4.0,1.0,3.0,5.0,5.0
153,Place de la porte de bagnolet,attraction,85873,48.864210713039,2.4073530833605,Paris,le Vingtième,4bd02d8bcaff95210a50cef0,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85873,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85873,1187,541,10,,,,4.0,1.0,3.0,5.0,5.0
154,58 rue Gauthey,attraction,85958,48.893763973623,2.3222540680827,Paris,Irène et Bernard,4bd6df80cfa7b7135f2d28da,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85958,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85958,5723,2351,33,,,,4.0,1.0,3.0,5.0,5.0
155,55 quai de la Seine,attraction,86011,48.886705,2.3752720000000003,Paris,Péniche Antipode,4bd9f8053904a5931778449e,Bar,http://tour-pedia.org/api/getPlaceDetails?id=86011,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86011,774,224,6,,,,4.0,1.0,3.0,5.0,5.0
156,106 rue de Charonne,attraction,86075,48.854712910471,2.3853967593633,Paris,L'Ingenu,4be095c34f15c92885b7cb0b,Bar,http://tour-pedia.org/api/getPlaceDetails?id=86075,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86075,1209,696,10,,,,4.0,1.0,3.0,5.0,5.0
157,34 Rue Durantin,attraction,86112,48.886568,2.3357118428571,Paris,Prohibido,4be45061bcef2d7ffa5e02e5,Bar,http://tour-pedia.org/api/getPlaceDetails?id=86112,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86112,847,629,0,,,,4.0,1.0,3.0,5.0,5.0
158,36 rue Henri Chevreau,attraction,86139,48.870303503111,2.3891037864293,Paris,Le Popul'Air,4be6e26ccf200f478df5143c,Bar,http://tour-pedia.org/api/getPlaceDetails?id=86139,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86139,232,213,1,,,,4.0,1.0,3.0,5.0,5.0
159,234 boulevard Raspail,attraction,86143,48.839255597769004,2.3307560457404,Paris,Café des Arts,4be7a7bfd837c9b64279a406,Bar,http://tour-pedia.org/api/getPlaceDetails?id=86143,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86143,1256,442,23,,,,4.0,1.0,3.0,5.0,5.0
160,5 Rue de Chaumont,attraction,86148,48.881475,2.372024,Paris,La Bicyclette café,4be84b9e88ed2d7f38b2cb1d,Bar,http://tour-pedia.org/api/getPlaceDetails?id=86148,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86148,2272,1464,72,,,,4.0,1.0,3.0,5.0,5.0
161,6 avenue Jean Aicard,attraction,86178,48.864762344963,2.381445863515,Paris,La Fine Mousse,4beb0bac62c0c92806a1e1d4,Bar,http://tour-pedia.org/api/getPlaceDetails?id=86178,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86178,1836,1094,4,,,,4.0,1.0,3.0,5.0,5.0
162,36 rue de Clignancourt,attraction,86251,48.886672452854995,2.3475664650128,Paris,Le Troquet,4bf41b65cad2c92852859b99,Bar,http://tour-pedia.org/api/getPlaceDetails?id=86251,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86251,2372,619,33,,,,4.0,1.0,3.0,5.0,5.0
163,2 avenue René Coty,attraction,86281,48.833508024374,2.3327941489858,Paris,Le Lakanal,4bf6d70913aed13aba4beaf7,Bar,http://tour-pedia.org/api/getPlaceDetails?id=86281,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86281,3865,2549,28,,,,4.0,1.0,3.0,5.0,5.0
164,rue du Château Landon,attraction,86406,48.879038345413,2.3623499709477,Paris,Château-Landon,4c0804c0bbc676b053e045d5,Bar,http://tour-pedia.org/api/getPlaceDetails?id=86406,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86406,1317,821,45,,,,4.0,1.0,3.0,5.0,5.0
165,148 Rue du Faubourg Saint-Martin,attraction,86420,48.8754249,2.3598265,Paris,Café A,4c0a9132ffb8c9b65ec66b61,Bar,http://tour-pedia.org/api/getPlaceDetails?id=86420,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86420,3002,2062,48,,,,4.0,1.0,3.0,5.0,5.0
